movieId,title,genres,cast,keywords,popularity,rating,poster,mood,Industry
504071,Song of the Assassins (2022),Drama|Action|Mystery,William Feng|Jin Chen|Hu Jun,,3.2167,5.3,https://image.tmdb.org/t/p/w500/eiegtcllHRlBkN9qcCQqj2dki0O.jpg,Adrenaline,HOLLYWOOD
522925,Dalíland (2022),History|Drama,Ben Kingsley|Barbara Sukowa|Christopher Briney,biography|art,2.9101,6.0,https://image.tmdb.org/t/p/w500/4RE6PmgeE6Kz0fur2oiiYZ50R0c.jpg,Epic/Myth,HOLLYWOOD
814338,Lady Chatterley's Lover (2022),Drama|Romance,Emma Corrin|Jack O'Connell|Matthew Duckett,based on novel or book|forbidden love|romance|extramarital affair|social issues|1920s|steamy|period piece|intimate|romantic,3.0102,6.7,https://image.tmdb.org/t/p/w500/aSgl2DxPG3DuQXoaHr500KeULmT.jpg,Romantic,HOLLYWOOD
864101,Mira (2022),Science Fiction|Drama|Adventure|Family,Anatoliy Belyy|Darya Moroz|Veronika Ustimova,,3.2139,7.5,https://image.tmdb.org/t/p/w500/mv2DFhsaLeNgFzNe2G5CJhzbrkt.jpg,Adrenaline,HOLLYWOOD
912598,Bubble (2022),Animation|Adventure|Science Fiction|Fantasy,Jun Shison|Riria.|Alice Hirose,"adolescence|parkour|romance|disaster|tokyo, japan|battle|gravity|anime|anxious|casual|post-apocalyptic",3.5288,7.286,https://image.tmdb.org/t/p/w500/wjgwIZyEgtgy9nIdz6C5uJNel2X.jpg,Epic/Myth,ANIME
912726,Rhinegold (2022),History|Drama|Crime|Music,Emilio Sakraya|Kardo Razzazi|Mona Pirzad,based on memoir or autobiography|gangsta rap,2.8027,6.5,https://image.tmdb.org/t/p/w500/aUtbh1sFpCWEZlABXNjOugCbt88.jpg,Epic/Myth,HOLLYWOOD
566466,Laid-Back Camp the Movie (2022),Animation|Comedy,Yumiri Hanamori|Nao Toyama|Sayuri Hara,"camping|slice of life|hobby|camp|based on manga|journey|anime|outdoors|yamanashi, japan",3.7683,7.6,https://image.tmdb.org/t/p/w500/azp9BHalGiCJ72mgcoM6rQFn6qL.jpg,Feel-Good,ANIME
1034662,Showroom (2022),Drama|Thriller,Quinn Carrillo|Robb Guinto|Kit Thompson,,3.4091,4.9,https://image.tmdb.org/t/p/w500/rMtfinteQu34A9mGKBOW0BY7zT0.jpg,Dark,HOLLYWOOD
1015333,The Escort Wife (2022),Thriller,Janelle Tee|Ava Mendez|Raymond Bagatsing,,3.3038,4.6,https://image.tmdb.org/t/p/w500/9cAFsL9dMWrqbfNMomSkkLBJsBS.jpg,Dark,HOLLYWOOD
961420,Kingdom 2: Far and Away (2022),Action|Adventure|War,Kento Yamazaki|Ryo Yoshizawa|Kanna Hashimoto,based on manga|epic battle|warring states period|historical epic|ancient china,2.6717,7.3,https://image.tmdb.org/t/p/w500/wE4NqJosSPjiyqStBEv67mQbR1b.jpg,Epic/Myth,CHINESE
916605,The Infernal Machine (2022),Thriller|Mystery,Guy Pearce|Alice Eve|Jeremy Davies,,2.9205,6.2,https://image.tmdb.org/t/p/w500/bSqpOGzaKBdGkBLmcm1JJIVryYy.jpg,Dark,HOLLYWOOD
880313,The Wrath of God (2022),Thriller|Drama,Diego Peretti|Juan Minujín|Macarena Achaga,argentina|wrath of god,2.8756,6.3,https://image.tmdb.org/t/p/w500/xXTybIXrytekB4TeN4xrqeI1f8G.jpg,Epic/Myth,HOLLYWOOD
698128,Dual (2022),Science Fiction|Comedy|Drama,Karen Gillan|Aaron Paul|Beulah Koale,clone|affectation|terminal illness|duel|detached|human clone|near future|ambivalent|amused|apologetic|appreciative|assertive|awestruck|cruel|defiant|distressing|forceful,3.182,6.0,https://image.tmdb.org/t/p/w500/wDEse2TQRiyfhdlusSXBdkDOQRj.jpg,Feel-Good,HOLLYWOOD
911345,Viking (2022),Drama|Comedy|Fantasy|Science Fiction,Steve Laplante|Larissa Corriveau|Fabiola N. Aladin,planet mars|experiment|simulation,3.1373,5.4,https://image.tmdb.org/t/p/w500/pkbG9xXZwwXAG8Bb8WXJweOlF1M.jpg,Epic/Myth,HOLLYWOOD
876797,The Last 10 Years (2022),Drama|Romance,Nana Komatsu|Kentaro Sakaguchi|Yuki Yamada,based on novel or book|based on true story|incurable disease|love story,3.2034,7.1,https://image.tmdb.org/t/p/w500/yJFUBE5VGjQaTLuyhf4Hb926mn4.jpg,Romantic,HOLLYWOOD
846778,Margaux (2022),Horror|Science Fiction,Jedidiah Goodacre|Madison Pettis|Vanessa Morgan,smart home,3.6225,6.0,https://image.tmdb.org/t/p/w500/uNzgeMetu9l4q9NDw7gtiUFwPOJ.jpg,Dark,HOLLYWOOD
800345,Carter (2022),Action|Thriller|Crime,Joo Won|Lee Sung-jae|Jeong So-ri,central intelligence agency (cia)|amnesia|double cross|agent|gun violence|virus|south korea|inter-korean relations|dark fiction|psychological manipulation,3.1797,6.0,https://image.tmdb.org/t/p/w500/uzAh3Ub2YttCz13cnyB9PvhpmIL.jpg,Adrenaline,KOREAN
429473,Lou (2022),Action|Thriller,Allison Janney|Jurnee Smollett|Logan Marshall-Green,island|rain|forest|storm|loner|child kidnapping,3.3572,6.5,https://image.tmdb.org/t/p/w500/djM2s4wSaATn4jVB33cV05PEbV7.jpg,Adrenaline,HOLLYWOOD
575322,Project Gemini (2022),Science Fiction|Thriller,Egor Koreshkov|Alyona Konstantinova|Konstantin Samoukov,space|alien planet|universe|alien creature|spaceship|science fiction,2.8415,5.7,https://image.tmdb.org/t/p/w500/rFljUdOozFEv6HDHIFpFvcYW0ec.jpg,Dark,HOLLYWOOD
758009,Shotgun Wedding (2022),Action|Comedy|Romance,Jennifer Lopez|Josh Duhamel|Lenny Kravitz,pirate gang|ex fiancé|philippines|wedding|hostage situation|baseball player|perfectionist|fiancé fiancée relationship|divorced parents|family problems|past relationship|self-sabotage|imminent wedding|arguing couple|beach wedding|peace corps|destination wedding|island resort|sea pirates,3.499,6.2,https://image.tmdb.org/t/p/w500/t79ozwWnwekO0ADIzsFP1E5SkvR.jpg,Adrenaline,HOLLYWOOD
691683,Cheaper by the Dozen (2022),Family|Comedy,Gabrielle Union|Zach Braff|Erika Christensen,based on novel or book|big family|remake|large family,3.1902,6.4,https://image.tmdb.org/t/p/w500/qNRsouZh5zmhaE3n4QpLDXzy1gQ.jpg,Feel-Good,HOLLYWOOD
935017,Delicious Party Precure Movie: Dreaming Children's Lunch! (2022),Animation|Fantasy|Comedy|Family|Action|Adventure,Hana Hishikawa|Risa Shimizu|Yuka Iguchi,secret identity|superhero|cooking|heroism|food|superhero team|amusement park|precure|supervillain|anime|based on tv series|female superhero|magical girl,3.1599,6.2,https://image.tmdb.org/t/p/w500/gxlpIrCugWErXUNSEjQ15r20lxO.jpg,Epic/Myth,ANIME
626735,Dog (2022),Drama|Comedy,Channing Tatum|Aavi Haas|Ryder McLaughlin,military working dogs|emotional support animal|belgian malinois|baddi-flies|ranger regiment,3.233,7.3,https://image.tmdb.org/t/p/w500/zHQy4h36WwuCetKS7C3wcT1hkgA.jpg,Feel-Good,HOLLYWOOD
850028,"Alice, Darling (2022)",Thriller|Drama|Romance,Anna Kendrick|Wunmi Mosaku|Kaniehtiio Horn,friendship|psychological stress|female friendship|vacation|psychological abuse|intervention|manipulative lover|mental health|boyfriend girlfriend relationship|low self esteem|woman director|social issues|enduring friendship|perspective|breaking point|panic attack|abusive boyfriend|rediscovery|codependency|anxiety|independent film|best friends|psychological manipulation|mental abuse|cabin at a lake|loss of control|friend's birthday,2.5908,5.7,https://image.tmdb.org/t/p/w500/3QpO7dxLXBdPgWpNLKvRNojz7bv.jpg,Dark,HOLLYWOOD
606870,The Survivor (2022),History|Action|Drama,Ben Foster|Billy Magnussen|Vicky Krieps,concentration camp|world war ii|boxer|trauma|concentration camp survivor|boxing,3.2971,6.8,https://image.tmdb.org/t/p/w500/oZWJ20tGWZ5xO9CrTCVavmDRy7J.jpg,Epic/Myth,HOLLYWOOD
464293,The Legend of Maula Jatt (2022),Drama|Fantasy|Action,Fawad Khan|Hamza Ali Abbasi|Mahira Khan,,3.0384,7.9,https://image.tmdb.org/t/p/w500/njmYtTRQ9hY35T9mmwrP7NnsNS6.jpg,Epic/Myth,HOLLYWOOD
736732,Broker (2022),Drama,Song Kang-ho|Gang Dong-won|Bae Doona,"baby|adoption|investigation|broker|road trip|family relationships|road movie|abandoned baby|busan, south korea|baby box",2.7393,7.2,https://image.tmdb.org/t/p/w500/x86xaUnxU31JYiwlO35corDEV1i.jpg,Romantic,KOREAN
842934,Poker Face (2022),Thriller|Crime,Russell Crowe|Liam Hemsworth|RZA,,3.048,5.6,https://image.tmdb.org/t/p/w500/8a2MIBV9LuPYbF5rOEAohjjMz9P.jpg,Dark,HOLLYWOOD
642885,Hocus Pocus 2 (2022),Fantasy|Comedy|Family,Bette Midler|Sarah Jessica Parker|Kathy Najimy,"witch|high school|sibling relationship|halloween|resurrection|sister|sequel|zombie|salem, massachusetts|aftercreditsstinger|duringcreditsstinger",2.8965,7.2,https://image.tmdb.org/t/p/w500/7ze7YNmUaX81ufctGqt0AgHxRtL.jpg,Epic/Myth,HOLLYWOOD
698948,Thirteen Lives (2022),Drama|Thriller,Viggo Mortensen|Colin Farrell|Joel Edgerton,rescue|cave|thailand|rescue mission|based on true story|nervous|cave diving|tense|melodramatic,3.4597,7.8,https://image.tmdb.org/t/p/w500/yi5KcJqFxy0D6yP8nCfcF8gJGg5.jpg,Dark,HOLLYWOOD
791155,Secret Headquarters (2022),Action|Adventure|Comedy|Science Fiction|Family,Owen Wilson|Michael Peña|Walker Scobell,secret identity|superhero|group of friends|alien technology|father son relationship,3.4303,6.4,https://image.tmdb.org/t/p/w500/v6mvk0YC4o0PUdq82IbNRjIEEv3.jpg,Adrenaline,HOLLYWOOD
1020696,Play Dead (2022),Horror|Thriller,Bailee Madison|Jerry O'Connell|Anthony Turpel,,3.0008,6.1,https://image.tmdb.org/t/p/w500/zeiwFQzyMNp6JBwCfSspG5ZcoLp.jpg,Dark,HOLLYWOOD
1132079,Survive (2022),Adventure|Drama|Thriller,Sophie Turner|Corey Hawkins|Dane Foxx,,3.002,5.0,https://image.tmdb.org/t/p/w500/lFOkcoEzVX2VAu0OaDn94seP2gd.jpg,Adrenaline,HOLLYWOOD
969441,Sing in Love (2022),Music|Romance|Drama,Yu Inaba|Kenshin Endo|Honami Sato,rape|based on manga|lgbt|older man younger man relationship|sexual assault|gay romance|rap|gay theme|psychological|boys' love (bl),2.2386,7.0,https://image.tmdb.org/t/p/w500/jyycDmk0U8SFa6JMsaFGonSe9hG.jpg,Romantic,HOLLYWOOD
783675,The First Slam Dunk (2022),Animation|Comedy|Drama,Shugo Nakamura|Jun Kasama|Kenta Miyake,high school|competition|basketball|rivalry|high school sports|romance|tournament|based on manga|sport competition|school life|inspiring|shounen|anime|school club|japanese high school|3d animation|teenager|rousing|bukatsu,2.5746,7.8,https://image.tmdb.org/t/p/w500/7i3EBXY87HdHagCoFbmjHQ8DlkG.jpg,Feel-Good,ANIME
852427,Kompromat (2022),Thriller|Drama,Gilles Lellouche|Joanna Kulig|Mikhail Gorevoy,,2.741,6.347,https://image.tmdb.org/t/p/w500/6OimOLolZ94sy0KVmimRxqfxy8.jpg,Dark,HOLLYWOOD
752564,Maigret (2022),Mystery|Drama,Gérard Depardieu|Anne Loiret|Aurore Clément,,3.0795,5.8,https://image.tmdb.org/t/p/w500/qWmJyzqXVSLzsq4XKXr4lIDlLBg.jpg,Dark,HOLLYWOOD
888195,Hot Seat (2022),Thriller|Action,Kevin Dillon|Mel Gibson|Shannen Doherty,,2.8216,5.1,https://image.tmdb.org/t/p/w500/6zoA2yEfKs8hNFlk4AV28VpoT3I.jpg,Adrenaline,HOLLYWOOD
606402,Yaksha: Ruthless Operations (2022),Action|Crime|Thriller,Sul Kyung-gu|Park Hae-soo|Hiroyuki Ikeuchi,"mission|espionage|spy|intelligence|secret agent|organized crime|prosecutor|national intelligence service (nis)|shenyang, china",3.2846,6.582,https://image.tmdb.org/t/p/w500/whZ8OkI7W8cBOmtoiFyb72Ekt3U.jpg,Adrenaline,CHINESE
933861,New Kung Fu Cult Master 2 (2022),Action|Drama|Romance,Raymond Lam Fung|Janice Man Wing-San|Yun Qianqian,倚天剑|明教教主,3.5241,4.8,https://image.tmdb.org/t/p/w500/ttaWp5iGyoErtJkZZZeXwI8QN73.jpg,Adrenaline,HOLLYWOOD
928123,The Battle at Lake Changjin II: Water Gate Bridge (2022),War|History|Action,Wu Jing|Jackson Yee|Zhu Yawen,korean war (1950-53)|historical|chinese communism|communist propaganda|chosin,3.067,6.3,https://image.tmdb.org/t/p/w500/4W58wirZhbzcw2lNzRS2ErKnOGS.jpg,Epic/Myth,KOREAN
1014840,Bula (2022),Thriller|Horror,Ayanna Misola|Gab Lagman|Robb Guinto,laundromat|psychosexual,3.1868,5.9,https://image.tmdb.org/t/p/w500/rGLUh7cjJe7xUPzG9SOgGiyArgm.jpg,Dark,HOLLYWOOD
880921,Bonnie (2022),Documentary,Bonnie Timmermann|Paul Auster|Steve Buscemi,,2.6121,5.3,https://image.tmdb.org/t/p/w500/nVwgdHqaiQjRJE7nuE3kUhBHXZL.jpg,Neutral,HOLLYWOOD
604571,Deus (2022),Science Fiction|Thriller,Claudia Black|David O'Hara|Phil Davis,,2.9554,5.1,https://image.tmdb.org/t/p/w500/zq9iHZTVNOXFT4SIzjpA7gfwsyZ.jpg,Dark,HOLLYWOOD
1082010,Advanced Prostitute 2 (2022),Drama,Seung Ha|Min Do-yoon|Min Jung,softcore|erotic,3.2237,7.0,https://image.tmdb.org/t/p/w500/zZ3Nbb5Owchk5rrngaoQKAgUipH.jpg,Romantic,HOLLYWOOD
648457,DEEMO Memorial Keys (2022),Animation|Drama|Romance|Mystery|Fantasy,Ayana Taketatsu|Akari Nibu|Akari Kito,farewell|monster|supernatural|mystic|loneliness|based on video game|fantasy world|magical creature|anime,3.1884,7.5,https://image.tmdb.org/t/p/w500/myQiAsoHWmVcoHkpYqb8jI0fhGD.jpg,Epic/Myth,ANIME
1021579,"You Eat, I Eat (2022)",Romance|Drama,Lee Chae-dam|Kang Min-woo|Sun Ho,softcore,3.1162,4.0,https://image.tmdb.org/t/p/w500/1FZmvwc2iZI461wPtsweaE6TYwX.jpg,Romantic,HOLLYWOOD
791348,DC Showcase - Constantine: The House of Mystery (2022),Animation|Action|Adventure|Horror,Matt Ryan|Ray Chase|Robin Atkin Downes,magic|superhero|vertigo|supernatural|haunted house|dark fantasy|demon hunter|interactive|short film|dc animated movie universe (dcamu)|tomorrowverse (dc),3.1434,6.9,https://image.tmdb.org/t/p/w500/n3FQYSzptYZJRvp9yGVDxoTfE0L.jpg,Adrenaline,HOLLYWOOD
676547,Prey for the Devil (2022),Horror|Thriller,Jacqueline Byers|Colin Salmon|Christian Navarro,nun|exorcism|roman catholic church|demonic possession,3.0676,6.9,https://image.tmdb.org/t/p/w500/iCvgemXf2Kpr2LvpDmt5J9NhjKM.jpg,Dark,HOLLYWOOD
806368,The Son (2022),Drama,Hugh Jackman|Zen McGrath|Vanessa Kirby,depression|suicide|mental illness|mental health|child of divorce|divorced parents|hard|father son conflict|self-harm,3.1911,6.7,https://image.tmdb.org/t/p/w500/hYR2doH3arnX0Y6WULuBPbtaLjN.jpg,Romantic,HOLLYWOOD
833339,Speak No Evil (2022),Horror|Thriller,Morten Burian|Sidsel Siem Koch|Fedja van Huêt,friendship|husband wife relationship|countryside|denmark|italy|manipulation|restaurant|netherlands|babysitter|family vacation|biting|hard|disturbed|hostile|hopeless|grim|dreary|children in danger|direct|negative|intense|depressing|authoritarian|bold|cruel|frustrated|gloomy|harsh|pessimistic,2.6223,6.664,https://image.tmdb.org/t/p/w500/ukYuuFzPTumN1QNpQyz863bcNvr.jpg,Dark,HOLLYWOOD
842942,Bandit (2022),Crime|Drama|Thriller,Josh Duhamel|Elisha Cuthbert|Mel Gibson,"canada|detective|pregnancy|bank robber|based on true story|strip club|disguise|blunt|jewelry heist|vancouver|escaped prisoner|ottawa, canada|prison escapee|inspirational|childbirth|pembroke, canada|london, canada|critical|egotistical|ambivalent|apologetic|baffled|callous|complicated|exhilarated|familiar|forceful",2.9238,6.3,https://image.tmdb.org/t/p/w500/yph9PAbmjYPvyvbeZvdYIhCZHEu.jpg,Dark,HOLLYWOOD
947612,Exploited (2022),Thriller|Horror|Mystery,Jordan Ver Hoeve|Andrew Matthew Welch|Makenzie Vega,exploitation|college|webcam|laptop|male masturbation|masturbation|lgbt|sexual exploitation|gay theme,2.551,3.9,https://image.tmdb.org/t/p/w500/4fuyUJCQkCGCgW6Zs3M8vxfr9F0.jpg,Dark,HOLLYWOOD
952175,Backflip!! The Movie (2022),Animation|Drama|Comedy,Shimba Tsuchiya|Kaito Ishikawa|Daisuke Ono,based on manga|anime|rhythmic gymnastics|artistic gymnastics,3.0219,7.0,https://image.tmdb.org/t/p/w500/qZ68mGQaljxo5qrazKCQ47hlSUJ.jpg,Feel-Good,ANIME
667739,The Man from Toronto (2022),Action|Adventure|Comedy,Kevin Hart|Woody Harrelson|Kaley Cuoco,"assassin|toronto, canada|mistaken identity|torture|evil dictator|toronto",2.5336,6.4,https://image.tmdb.org/t/p/w500/uTCfTibqtk4f90cC59bLPMOmsfc.jpg,Adrenaline,HOLLYWOOD
800815,The Pale Blue Eye (2022),Thriller|Crime|Horror|Mystery,Christian Bale|Harry Melling|Lucy Boynton,based on novel or book|winter|detective|investigation|historical figure|murder|gothic horror|occult|west point|book|1830s,3.6184,6.8,https://image.tmdb.org/t/p/w500/9xkGlFRqrN8btTLU0KQvOfn2PHr.jpg,Dark,HOLLYWOOD
899112,Violent Night (2022),Action|Comedy|Fantasy,David Harbour|John Leguizamo|Beverly D'Angelo,holiday|santa claus|mercenary|saving christmas|booby trap|questioning|duringcreditsstinger|aggressive|christmas|audacious,3.561,7.227,https://image.tmdb.org/t/p/w500/e8CpMgdyihz9Td7amQDqubPuzfN.jpg,Epic/Myth,HOLLYWOOD
852696,Immanence (2022),Horror|Thriller|Drama|Science Fiction,Michael Beach|Jamie McShane|Eugene Byrd,devil|oceanic expedition|mysterious force|lost at sea|meteor crash|mysterious events|scientific research|immanence,3.031,4.6,https://image.tmdb.org/t/p/w500/6LSDQPjtDpkMLfGzzYhKAjrNn9V.jpg,Dark,HOLLYWOOD
890322,Love Like the Falling Petals (2022),Drama|Romance,Kento Nakajima|Honoka Matsumoto|Kento Nagayama,based on novel or book|hairdresser|photography|aging|romance|love,2.588,8.0,https://image.tmdb.org/t/p/w500/8m2xnZAnMuydc87KCLS2gnUmidh.jpg,Romantic,HOLLYWOOD
541134,The Good Nurse (2022),Drama|Crime|Mystery,Jessica Chastain|Eddie Redmayne|Nnamdi Asomugha,friendship|new jersey|insulin|based on novel or book|nurse|detective|investigation|heart disease|based on true story|murder|serial killer|hospital|criminal|true crime|mother daughter relationship|2000s,2.3234,6.874,https://image.tmdb.org/t/p/w500/rSq6cq0LCcbro10jbEaPTEb3WmW.jpg,Dark,HOLLYWOOD
848123,Black Site (2022),Action|Thriller|Crime|Drama,Michelle Monaghan|Jason Clarke|Jai Courtney,,2.682,6.1,https://image.tmdb.org/t/p/w500/ipn8khVVC4eToWiGf89WF9J5PJn.jpg,Adrenaline,HOLLYWOOD
759175,The Princess (2022),Action|Fantasy,Joey King|Dominic Cooper|Olga Kurylenko,princess|fight|kingdom|gore|sword fight|duel|heroine|sword duel|forced marriage|violence,2.7708,6.8,https://image.tmdb.org/t/p/w500/9pCoqX24a6rE981fY1O3PmhiwrB.jpg,Epic/Myth,HOLLYWOOD
829799,Paradise City (2022),Action|Crime|Thriller,John Travolta|Bruce Willis|Blake Jenner,drug cartel|illegal mining,2.8626,5.5,https://image.tmdb.org/t/p/w500/xdmmd437QdjcCls8yCQxrH5YYM4.jpg,Adrenaline,HOLLYWOOD
1039431,Flight 811 (2022),Drama,Burcu Kara|Emre Karayel|Yosi Mizrahi,,2.7265,5.2,https://image.tmdb.org/t/p/w500/8VHPCFV4ox2lh8ypqCfLsotuEmg.jpg,Romantic,HOLLYWOOD
945364,Wolves (2022),Action,Oh Jong-hyuk|Park Ki-deok|Jung Eui-wook,,1.5901,6.5,https://image.tmdb.org/t/p/w500/asCl4wHVPaMYMPVmJIM6u2R4tX4.jpg,Adrenaline,HOLLYWOOD
854748,Ghost Track (2022),Horror,Katie Richmond-Ward|Lamissah La-Shontae|Tamara Glynn,ghost train|evil spirit|revenge,2.5144,4.0,https://image.tmdb.org/t/p/w500/l7TMHMV0TBN19TGtqsI5r5By6NC.jpg,Dark,HOLLYWOOD
955666,Crayon Shin-chan the Movie: The Tornado Legend of Ninja Mononoke (2022),Animation|Comedy,Yumiko Kobayashi|Miki Narahashi|Toshiyuki Morikawa,ninja|anime,2.8929,7.3,https://image.tmdb.org/t/p/w500/wyYfIWUtetlfxor8ibugKXthdKE.jpg,Feel-Good,ANIME
736820,Confidential Assignment 2: International (2022),Action|Comedy,Hyun Bin|Yoo Hai-jin|Yoona,detective|fbi|sequel|agent|buddy cop|cooperation|inter-korean relations|national intelligence service (nis),3.0253,7.1,https://image.tmdb.org/t/p/w500/wvJOS9e9b0GXfNni98dYZujPLC8.jpg,Adrenaline,KOREAN
987912,Blackwood (2022),Horror|Western,Tanajsia Slaughter|Glenn Morshower|Bates Wilder,native american|wild west|wendigo,2.9749,3.9,https://image.tmdb.org/t/p/w500/oFtsst7wMLG0AH8cfYxmIWyrxLw.jpg,Dark,HOLLYWOOD
830784,"Lyle, Lyle, Crocodile (2022)",Comedy|Family|Music,Shawn Mendes|Winslow Fegley|Javier Bardem,crocodile|musical|based on children's book|outsider|live action and animation|talking animal,2.8796,6.96,https://image.tmdb.org/t/p/w500/dN6XnCEP3AO7N4XFOFyZ8V8kZF5.jpg,Feel-Good,ANIME
928344,Weird: The Al Yankovic Story (2022),Music|Comedy,Daniel Radcliffe|Evan Rachel Wood|Rainn Wilson,"musician|accordion|parody|duringcreditsstinger|based on myths, legends or folklore|fictional biography|playful|hilarious|amused|cheerful",3.1766,6.7,https://image.tmdb.org/t/p/w500/qcj2z13G0KjaIgc01ifiUKu7W07.jpg,Epic/Myth,HOLLYWOOD
1528196,Off-Time (2022),Drama,Adam LaVorgna|Valerie Renee Heckel|Gerry Bednob,independent film|kevin smith,2.6813,0.0,https://image.tmdb.org/t/p/w500/pMJiI2YxwtXUdHGYBVhoXzztI9k.jpg,Romantic,HOLLYWOOD
953233,The Taming of the Shrewd (2022),Romance|Comedy,Magdalena Lamparska|Mikołaj Roznerski|Piotr Cyrwus,friendship|strong woman|mountain|female friendship|man woman relationship|highlander|love|scientist|bee|poland|intrigue|financial problem|tatry|vixen|brother sister relationship|hate to love|spiritedness,2.541,5.4,https://image.tmdb.org/t/p/w500/4JXsbuWTHWy9KieVRef5CmrzDN6.jpg,Feel-Good,HOLLYWOOD
981304,Twokaizer × Gokaiger ~The June Bride is Tanuki-Flavored!~ (2022),Fantasy|Action|Adventure|Science Fiction|Comedy,Ryota Ozawa|Atsuki Mashiko|Hinami Mori,,2.7766,6.0,https://image.tmdb.org/t/p/w500/e7auDOeZmmoyx6VQ7bb7iDvnYsw.jpg,Epic/Myth,HOLLYWOOD
894803,Sita Ramam (2022),History|Romance|Drama,Dulquer Salmaan|Mrunal Thakur|Rashmika Mandanna,loving|love in war|pure love|intense|romantic|classic|admiring|awestruck|vibrant|pure heart,2.9628,7.8,https://image.tmdb.org/t/p/w500/t1O94ZBzsQXJihtVkrsStRLyUDR.jpg,Epic/Myth,HOLLYWOOD
773867,Seoul Vibe (2022),Action|Crime|Comedy,Yoo Ah-in|Go Kyung-pyo|Lee Kyoo-hyung,"car race|1980s|seoul, south korea|chun doo-hwan",2.4805,6.5,https://image.tmdb.org/t/p/w500/txaOvJ6HURmqFbpVtJezWNWqaR4.jpg,Adrenaline,KOREAN
1029445,Tubero (2022),Drama,Vince Rillon|Angela Morena|JC Tan,,2.7142,4.1,https://image.tmdb.org/t/p/w500/6O9lx7VazuI1OixBm7iPREDWcsQ.jpg,Romantic,HOLLYWOOD
665828,Bigbug (2022),Science Fiction|Comedy,Isabelle Nanty|Elsa Zylberstein|Claude Perron,future|artificial intelligence (a.i.)|dystopia|apocalypse|robot|trapped|retrofuturism|2040s|lighthearted|robot apocalypse,2.8997,5.279,https://image.tmdb.org/t/p/w500/jDJOojbuqgnNVGmKgmuYzBpaIgP.jpg,Feel-Good,HOLLYWOOD
930092,Sisid (2022),Drama|Romance,Paolo Gumabao|Vince Rillon|Kylie Verzosa,infidelity|extramarital affair|seaside|lgbt|erotic|gay theme|boys' love (bl),2.7747,5.0,https://image.tmdb.org/t/p/w500/6ljTPnZfqVIomsY8i1xCexLkmLl.jpg,Romantic,HOLLYWOOD
760517,Love and Leashes (2022),Romance|Comedy,Seohyun|Lee Jun-young|Lee El,based on comic|bdsm|intimacy|based on webcomic or webtoon,2.6714,6.7,https://image.tmdb.org/t/p/w500/yQgGYiHUoDYeA4TbYlghpA5lmKH.jpg,Feel-Good,HOLLYWOOD
800383,Beast (2022),Action|Adventure|Thriller,Vijay|Pooja Hegde|Selvaraghavan,hijacking|heist|soldier|mall|raw agent,2.6104,5.4,https://image.tmdb.org/t/p/w500/yE8bsjy9hvuSY5JdtFlJGXyaTeH.jpg,Adrenaline,HOLLYWOOD
946703,Under Her Control (2022),Drama,Aitana Sánchez-Gijón|Cumelén Sanz|Younes Bachir,,2.2973,5.2,https://image.tmdb.org/t/p/w500/6AuWxKhfxDltvKMpXG4TblyBGNy.jpg,Romantic,HOLLYWOOD
639838,Sinister Seduction (2022),Thriller,Kristina Klebe|Tanner Buchanan|Sebastian Cabanas,,2.787,6.8,https://image.tmdb.org/t/p/w500/1d7A66mMtoJ5TQ3UWJn26qUZEhQ.jpg,Dark,HOLLYWOOD
961418,Ghost Book (2022),Fantasy,Kairi Jo|Fuga Shibazaki|Sonny Mcclendon,yurei,2.5456,6.1,https://image.tmdb.org/t/p/w500/AiW2QXuWBVrY2hmtaWGk95Uvt0V.jpg,Epic/Myth,HOLLYWOOD
614939,Bros (2022),Comedy|Romance,Billy Eichner|Luke Macfarlane|Guy Branum,chocolate|screenwriter|museum|romcom|lgbt|emotional vulnerability|gay pride|pride parade|investment banker|gay romance|emotional breakdown|gay theme|gay relationship,3.3741,6.7,https://image.tmdb.org/t/p/w500/6iFBzZ3LjmlE83pHok03Z9QPkAB.jpg,Feel-Good,HOLLYWOOD
977871,Even If This Love Disappears from the World Tonight (2022),Romance|Drama,Shunsuke Michieda|Riko Fukumoto|Kotone Furukawa,,2.919,7.3,https://image.tmdb.org/t/p/w500/7DbGJFjAqoyephghPkKWq0VGSKA.jpg,Romantic,HOLLYWOOD
979924,On the Line (2022),Thriller|Drama,Mel Gibson|William Moseley|Alia Seror-O'Neill,radio station|psychological thriller|criminal|psychotic|questioning|radio host|shocking|paranoid|zealous|thoughtful|philosophical|ironic|wonder|malicious|suspicious|provocative|joyous|euphoric|forceful|joyful|optimistic|ridiculous|sardonic|straightforward,2.9605,6.1,https://image.tmdb.org/t/p/w500/w4I5OgWldImC9yJg6jiAilCbgNU.jpg,Dark,HOLLYWOOD
597922,The Greatest Beer Run Ever (2022),Drama|Comedy|War,Zac Efron|Russell Crowe|Kyle Allen,vietnam war|based on novel or book|war correspondent|beer|based on true story|aftercreditsstinger|1960s,2.3375,7.5,https://image.tmdb.org/t/p/w500/ggf37TpcKaxwguhvtNn6MQpyqBn.jpg,Adrenaline,HOLLYWOOD
